location,age,sex,measure,metric,pathogen,antibiotic_class,counterfactual,infectious_syndrome,year,val,upper,lower
Global,20 to 24,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,1999,113.2190283,151.0065366,75.43151996
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2007,0.659182806,0.779908885,0.538456727
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2007,0.019437346,0.027645315,0.011229378
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2007,0.051733124,0.071713092,0.031753156
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2007,0.09839567,0.144117822,0.052673519
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2007,0.178977867,0.206629941,0.151325793
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2007,0.359483787,0.426484193,0.292483381
Global,20 to 24,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2007,0.021178173,0.027707536,0.01464881
Global,20 to 24,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2001,3117.235831,3846.989422,2387.48224
Global,20 to 24,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,112.8150118,161.5736312,64.05639242
Global,20 to 24,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,251.1294311,380.3842934,121.8745687
Global,20 to 24,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2001,542.3163265,903.3549279,181.2777251
Global,20 to 24,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2001,725.5519308,848.628609,602.4752526
Global,20 to 24,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2001,1900.129275,2259.220467,1541.038084
Global,20 to 24,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2001,112.5786237,148.3665563,76.7906911
Global,20 to 24,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2007,3859.008874,4565.767311,3152.250436
Global,20 to 24,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2007,113.7907288,161.8420794,65.73937827
Global,20 to 24,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2007,302.857693,419.8250539,185.8903321
Global,20 to 24,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2007,576.0310525,843.6991213,308.3629837
Global,20 to 24,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2007,1047.777901,1209.65955,885.8962508
Global,20 to 24,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2007,2104.50138,2496.737281,1712.265478
Global,20 to 24,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2007,123.9819336,162.2063366,85.75753065
Global,20 to 24,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2000,3130.31809,3944.894735,2315.741445
Global,20 to 24,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2000,114.2476371,165.4710034,63.02427078
Global,20 to 24,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2000,250.6921131,389.0326092,112.3516169
Global,20 to 24,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2000,588.6050246,1002.272888,174.9371612
Global,20 to 24,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2000,741.0700491,879.4739003,602.6661978
Global,20 to 24,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2000,1927.490944,2324.862681,1530.119208
Global,20 to 24,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2000,114.3322997,152.142874,76.52172551
Global,20 to 24,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2006,3808.804338,4603.099255,3014.509421
Global,20 to 24,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2006,114.9380709,166.5539768,63.32216496
Global,20 to 24,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2006,286.5255912,410.5265941,162.5245884
Global,20 to 24,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2006,504.2867906,764.1025596,244.4710215
Global,20 to 24,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2006,1002.240609,1175.78926,828.6919585
Global,20 to 24,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2006,2070.582707,2496.997732,1644.167682
Global,20 to 24,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2006,119.4232634,158.7521396,80.09438717
Global,25 to 29,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,1999,2789.611094,3456.202714,2123.019473
Global,25 to 29,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,1999,106.8549256,151.5385982,62.17125307
Global,25 to 29,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,1999,228.7803125,351.0646204,106.4960045
Global,25 to 29,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,1999,560.3853757,945.9911157,174.7796356
Global,25 to 29,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,1999,658.4725979,767.9373454,549.0078504
Global,25 to 29,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,1999,1856.108505,2196.278703,1515.938306
Global,25 to 29,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,1999,109.5203626,143.016463,76.02426213
Global,25 to 29,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,1998,2727.167079,3396.45338,2057.880778
Global,25 to 29,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,1998,101.9614838,145.6715281,58.25143945
Global,25 to 29,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,1998,216.3338148,338.1310599,94.53656973
Global,25 to 29,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,1998,555.0027721,957.326668,152.6788761
Global,25 to 29,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,1998,644.6878048,756.6412788,532.7343308
Global,25 to 29,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,1998,1784.500122,2111.128828,1457.871416
Global,25 to 29,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,1998,105.6342697,138.5298855,72.73865395
Global,20 to 24,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2009,4087.240533,4812.562344,3361.918722
Global,20 to 24,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2009,112.3257541,159.9883198,64.66318843
Global,20 to 24,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2009,330.5520832,445.2502803,215.8538861
Global,20 to 24,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2009,685.35712,955.1277132,415.5865267
Global,20 to 24,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2009,1171.118329,1357.327394,984.9092641
Global,20 to 24,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2009,2079.803874,2480.386866,1679.220883
Global,20 to 24,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2009,138.3810038,179.5516644,97.21034321
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2002,0.590028199,0.728602103,0.451454295
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2002,0.021709678,0.031386601,0.012032754
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2002,0.049521699,0.074029249,0.025014149
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2002,0.097463213,0.157782631,0.037143794
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2002,0.142477655,0.168008651,0.116946659
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2002,0.382512209,0.456066112,0.308958306
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2002,0.022489346,0.029863695,0.015114996
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2001,0.578092892,0.709377121,0.446808663
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,0.02210136,0.031723326,0.012479395
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,0.048971359,0.073783891,0.024158828
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2001,0.104520174,0.171770489,0.037269858
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2001,0.139517914,0.1634883,0.115547528
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2001,0.385687371,0.455669673,0.31570507
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2001,0.022568106,0.029681051,0.015455161
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2006,0.657104129,0.770932341,0.543275916
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2006,0.020167956,0.028452271,0.011883641
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2006,0.050907474,0.070612717,0.031202231
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2006,0.091264701,0.133414013,0.049115389
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2006,0.178753815,0.206794735,0.150712894
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2006,0.384522828,0.450902433,0.318143223
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2006,0.022597454,0.029138286,0.016056622
Global,25 to 29,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2001,2882.892339,3537.593865,2228.190814
Global,25 to 29,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,110.2173083,158.2011026,62.23351404
Global,25 to 29,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2001,244.2153467,367.9529988,120.4776946
Global,25 to 29,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2001,521.2318157,856.6025188,185.8611127
Global,25 to 29,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2001,695.7620999,815.300055,576.2241448
Global,25 to 29,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2001,1923.38495,2272.379798,1574.390101
Global,25 to 29,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2001,112.5449236,148.0164805,77.07336672
Global,25 to 29,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2006,3375.806806,3960.587874,2791.025739
Global,25 to 29,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2006,103.6108597,146.170702,61.05101752
Global,25 to 29,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2006,261.5320603,362.7657773,160.2983432
Global,25 to 29,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2006,468.8632825,685.4011601,252.3254048
Global,25 to 29,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2006,918.329862,1062.387288,774.2724363
Global,25 to 29,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2006,1975.447609,2316.466197,1634.42902
Global,25 to 29,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2006,116.0921638,149.6950345,82.48929298
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2010,0.697717141,0.808429782,0.5870045
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2010,0.019256182,0.027034359,0.011478005
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2010,0.0572296,0.075433862,0.039025337
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2010,0.149737556,0.194800991,0.104674121
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2010,0.230613976,0.263613614,0.197614338
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2010,0.37466993,0.439118454,0.310221405
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2010,0.027958688,0.035507554,0.020409823
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2000,0.56673559,0.701050418,0.432420763
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2000,0.022167844,0.031627304,0.012708383
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2000,0.048081312,0.07328629,0.022876334
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Escherichia coli,Carbapenems,Associated,All infectious syndromes,2000,0.111536972,0.186038374,0.037035571
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2000,0.138675996,0.16144065,0.115911342
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2000,0.382713019,0.452894932,0.312531107
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Serratia spp.,Carbapenems,Associated,All infectious syndromes,2000,0.022521394,0.029465802,0.015576986
Global,25 to 29,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2000,2826.575859,3496.466822,2156.684897
Global,25 to 29,Both sexes,Deaths,Number,Citrobacter spp.,Carbapenems,Associated,All infectious syndromes,2000,110.5614205,157.7401818,63.38265909
Global,25 to 29,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,All infectious syndromes,2000,239.8040265,365.5130577,114.0949952
Global,25 to 29,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Associated,All infectious syndromes,2000,556.2871263,927.8605127,184.7137398
Global,25 to 29,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Associated,All infectious syndromes,2000,691.6421514,805.1801434,578.1041593
Global,25 to 29,Both sexes,Deaths,Number,Pseudomonas aeruginosa,Carbapenems,Associated,All infectious syndromes,2000,1908.769097,2258.799169,1558.739026
Global,25 to 29,Both sexes,Deaths,Number,Serratia spp.,Carbapenems,Associated,All infectious syndromes,2000,112.3247406,146.9597562,77.68972507
Global,25 to 29,Both sexes,Deaths,"Rate (per 100,000)",Acinetobacter baumannii,Carbapenems,Associated,All infectious syndromes,2003,0.581996425,0.70348687,0.460505979
